type,name,Photo,about,contactname,phone,email,address,city,state,county,Discipline,Amenities,language,rating,votes,timings,Mode of Payment,onlinebooking,Year Established,Linkedin,linktoprofile
Ayurveda,Kurias Earth Multispeciality Ayurveda Hospital Pvt. Ltd.,https://images1-fabric.practo.com/5561f87a9b59f14f2c6d71180635bd2ebf92242f17395.png/thumbnail,"Kurias Ayurveda Multispecialty Hospital provides authentic Ayurveda treatment which is highly effective, 100% safe, and follows 114 years of traditional techniques perfected by at least three generations of our Founder Dr. Anish Kurias. Our renowned team of doctors provides multispecialty treatment more..",null,011 4307 8935,null,"A-23, Ground Floor 5, Sri Aurobindo Marg
Landmark: Behind Green Park Free Church
Green Park, Delhi
Get Directions",Delhi,Delhi,India,null,null,"eng,hindi",4.5,(157 patient stories),"Mon - Sun
09:00 AM - 06:00 PM",null,https://www.practo.com/delhi/hospital/kurias-earth-ayurveda-green-park?specialization=Ayurveda,null,null,https://www.practo.com/delhi/hospital/kurias-earth-ayurveda-green-park?specialization=Ayurveda
Ayurveda,Mudit Vishwakarma Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,By Appointment .,null,null,null,"20-23, Dda Plot, Dwarka Sector-7. Landmark: Pocket-4.

Dwarka, Delhi",Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/hospital/mudit-vishwakarma-hospital-dwarka?specialization=Ayurveda,null,null,https://www.practo.com/delhi/hospital/mudit-vishwakarma-hospital-dwarka?specialization=Ayurveda
Ayurveda,Agnivesh Ayurveda Hospital,https://images1-fabric.practo.com/543b8e1c3d0dd3fc9393b08dbfa26db1b6360d9ddd0f8.png/thumbnail,"Agnivesh Ayurveda Hospital is an Ayurveda Hospital in Uttam Nagar, Delhi. The clinic is visited by doctors like Dr. Vijay Dagar. The timings of Agnivesh Ayurveda Hospital are: Mon more..",null,null,null,"90/91-A, Som Bazar Road, Vipin Garden
Landmark: Near Dwarka Mod Metro Station Pillar Number 798
Uttam Nagar, Delhi
Get Directions",Delhi,Delhi,India,null,null,"eng,hindi",null,null,"Mon - Sun
09:00 AM - 09:00 PM",null,https://www.practo.com/delhi/hospital/agnivesha-ayurveda-gurgaon-sector-55-1?specialization=Ayurveda,null,null,https://www.practo.com/delhi/hospital/agnivesha-ayurveda-gurgaon-sector-55-1?specialization=Ayurveda
Ayurveda,Jeevan Jyoti Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Jeevan Jyoti Hospital is a Multi Speciality Hospital in Okhla, Delhi. The clinic is visited by doctors like Dr. Narhari Sharma and Dr. Indu Sharma. more..",null,011 4003 6731,null,"#T-43, Main Road, Tehkhand, Okhla Phase- 1, New Delhi

Okhla, Delhi
Get Directions",Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/hospital/jeevan-jyoti-hospital-okhla?specialization=Ayurveda,null,null,https://www.practo.com/delhi/hospital/jeevan-jyoti-hospital-okhla?specialization=Ayurveda
Ayurveda,Revive Superspeciality Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Revive Superspeciality Hospital is a Trichology Hospital in Tilak Nagar, Delhi. The clinic is visited by ayurveda like Dr. Preeti Bhosle Dutta. The timings of Revive Superspeciali more..",null,null,null,"5A/2
Landmark: Near Metro Pillar Number 492 & Opposite Tilak Nagar Police Station
Tilak Nagar, Delhi
Get Directions",Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/hospital/revive-superspeciality-hospital-tilak-nagar?specialization=Ayurveda,null,null,https://www.practo.com/delhi/hospital/revive-superspeciality-hospital-tilak-nagar?specialization=Ayurveda
Ayurveda,Seva Dham Plus Hospital,https://images1-fabric.practo.com/seva-dham-plus-hospital-delhi-1438943578-55c4895a6ba3b.jpg/thumbnail,Seva-dham plus is sponsored by manav mandir foundation. With the blessing of muni shri roopchandra ji maharaj it began its functioning in september 1994. more..,null,null,null,"#KH-57, Manav Mandir, Ring Road, Sarai Kale Khan
Landmark: Behind Indian Oil Petrol Pump.
Hazrat Nizamuddin, Delhi
Get Directions",Delhi,Delhi,India,null,null,"eng,hindi",5.0,(131 patient stories),"Mon - Sun
06:00 AM - 07:00 PM",null,https://www.practo.com/delhi/hospital/seva-dham-plus-hospital-hazrat-nizamuddin?specialization=Ayurveda,null,null,https://www.practo.com/delhi/hospital/seva-dham-plus-hospital-hazrat-nizamuddin?specialization=Ayurveda
Ayurveda,"Anamiiva, Dr. Tyagi Panchakarma and Ayurvedic Hospital",https://images1-fabric.practo.com/anamiiva-dr-tyagi-panchakarma-and-ayurvedic-hospital-delhi-1463634635-573d4acb87a9a.jpg/thumbnail,"Anamiiva is a renowned name when it comes to ayurvedic treatments to cleanse, detoxify and cure body ailments using the miraculous techniques of the ancient science of Ayurveda. Founded by Dr. Ved Prakash Tyagi, Ex-Vice President of Central Council of Indian Medicine, New Delhi, Anamiiva has become more..",null,011 4003 6711,null,"E-334, Raja Dheer Sen Marg
Landmark: Behind Sapna Cinema
East Of Kailash, Delhi
Get Directions",Delhi,Delhi,India,null,null,"eng,hindi",null,null,"Mon - Sun
09:00 AM - 09:00 PM",null,https://www.practo.com/delhi/hospital/anamiiva-dr-tyagi-panchakarma-and-ayurvedic-hospital-east-of-kailash?specialization=Ayurveda,null,null,https://www.practo.com/delhi/hospital/anamiiva-dr-tyagi-panchakarma-and-ayurvedic-hospital-east-of-kailash?specialization=Ayurveda
Ayurveda,Jyoti Memorial Jain Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Jyoti Memorial Jain Hospital is a Hospital in Najafgarh, Delhi. The clinic is visited by ayurveda like Dr. Priyanka. The timings of Jyoti Memorial Jain Hospital are: Tue, Thu, Sat more..",null,011 6126 0809,null,"Chatrapati Shivaji Marg
Landmark: Dharampura
Najafgarh, Delhi
Get Directions",Delhi,Delhi,India,null,null,"eng,hindi",null,null,"Tue, Thu, Sat
11:00 AM - 02:00 PM",null,https://www.practo.com/delhi/hospital/jyoti-memorial-jain-hospital-najafgarh?specialization=Ayurveda,null,null,https://www.practo.com/delhi/hospital/jyoti-memorial-jain-hospital-najafgarh?specialization=Ayurveda
Ayurveda,Satyog Ayurveda,https://images1-fabric.practo.com/54b8ce2ad0bb0c3ab34b45bb583ccecc1ba5995cc55a2.jpg,"Satyog Ayurveda, founded in 2009 is one of leading and foremost organization in the field of Ayurveda. It is known for its pinpoint diagnosis and quick and instant results to even the most difficult and Chronic Disorders. Taking ayurvedic principles as the core and fusing them with modern technologi more..",null,null,null,null,Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/clinic/satyog-ayurveda-rohini?specialization=Ayurveda,null,null,https://www.practo.com/delhi/clinic/satyog-ayurveda-rohini?specialization=Ayurveda
Ayurveda,Maharishi Ayurveda Wellness Clinic,https://images1-fabric.practo.com/practices/730992/maharishi-ayurveda-products-pvt-ltd-delhi-5f35713e8ba6c.png,"Established in the year 1987 with the promise to spearhead His Holiness Maharishi Mahesh Yogi Ji’s mission “Create a disease free society”, Maharishi Ayurveda has been making the science of Ayurveda more relevant to modern lifestyle. It is renowned for its expertise, superior solutions and over 800 more..",null,null,null,null,Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/clinic/maharishi-ayurveda-products-pvt-ltd-badarpur?specialization=Ayurveda,null,null,https://www.practo.com/delhi/clinic/maharishi-ayurveda-products-pvt-ltd-badarpur?specialization=Ayurveda
Ayurveda,Ayur Skin Clinic,https://images1-fabric.practo.com/5462286b921d6bd730597c1ad30c4a5df00d472a17550.jpg,"Ayur Skin Clinic is a dermatology clinic in Shahdara, Delhi. The clinic is visited by dermatology like Dr. Rohit Goel.",null,null,null,null,Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/clinic/ayur-skin-clinic-shahdara?specialization=Ayurveda,null,null,https://www.practo.com/delhi/clinic/ayur-skin-clinic-shahdara?specialization=Ayurveda
Ayurveda,Maharishi Ayurveda Wellness Clinic,https://images1-fabric.practo.com/practices/748665/maharishi-ayurveda-wellness-clinic-delhi-5f291dbdaad99.png,"Established in the year 1987 with the promise to spearhead His Holiness Maharishi Mahesh Yogi Ji’s mission “Create a disease free society”, Maharishi Ayurveda has been making the science of Ayurveda more relevant to modern lifestyle. It is renowned for its expertise, superior solutions and over 800 more..",null,null,null,null,Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/clinic/maharishi-ayurveda-products-pvt-ltd-rajouri-garden?specialization=Ayurveda,null,null,https://www.practo.com/delhi/clinic/maharishi-ayurveda-products-pvt-ltd-rajouri-garden?specialization=Ayurveda
Ayurveda,Jiva Ayurveda,https://images1-fabric.practo.com/practices/1100244/jiva-ayurveda-delhi-605d7790bc806.jpg,"Jiva Ayurveda is a Clinic in Malviya Nagar, Delhi. The clinic is visited by ayurveda like Dr. Sandeep Panchal. The timings of Jiva Ayurveda are: Mon, Wed-Sun: 10:00-19:00. more..",null,null,null,null,Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/clinic/jiva-ayurveda-malviya-nagar?specialization=Ayurveda,null,null,https://www.practo.com/delhi/clinic/jiva-ayurveda-malviya-nagar?specialization=Ayurveda
Ayurveda,JIVA Ayurveda,https://images1-fabric.practo.com/practices/1182997/jiva-ayurveda-delhi-605d7f020b429.jpg,"Jiva Ayurveda was founded with the mission of 'taking Ayurveda to every home'. Our objective of making people happy and healthy through authentic Ayurvedic treatment delivered at their doorstep is a direct response to the growing ailments and disorders such as diabetes, arthritis, asthma, obesity, h more..",null,null,null,null,Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/clinic/jiva-ayurveda-clinic-patel-nagar-east?specialization=Ayurveda,null,null,https://www.practo.com/delhi/clinic/jiva-ayurveda-clinic-patel-nagar-east?specialization=Ayurveda
Ayurveda,JIVA Ayurveda,https://images1-fabric.practo.com/practices/1182998/jiva-ayurveda-delhi-605d77e6261b7.jpg,"Jiva Ayurveda was founded with the mission of 'taking Ayurveda to every home'. Our objective of making people happy and healthy through authentic Ayurvedic treatment delivered at their doorstep is a direct response to the growing ailments and disorders such as diabetes, arthritis, asthma, obesity, h more..",null,null,null,null,Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/clinic/jiva-ayurveda-kalkaji?specialization=Ayurveda,null,null,https://www.practo.com/delhi/clinic/jiva-ayurveda-kalkaji?specialization=Ayurveda
Ayurveda,JIVA Ayurveda,https://images1-fabric.practo.com/practices/1182996/jiva-ayurveda-delhi-605d7b16bc046.jpg,"Jiva Ayurveda was founded with the mission of 'taking Ayurveda to every home'. Our objective of making people happy and healthy through authentic Ayurvedic treatment delivered at their doorstep is a direct response to the growing ailments and disorders such as diabetes, arthritis, asthma, obesity, h more..",null,null,null,null,Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/clinic/jiva-ayurveda-clinic-shahadara?specialization=Ayurveda,null,null,https://www.practo.com/delhi/clinic/jiva-ayurveda-clinic-shahadara?specialization=Ayurveda
Ayurveda,JIVA Ayurveda,https://images1-fabric.practo.com/practices/1183031/jiva-ayurveda-delhi-605d7f216b0f3.jpg,"Jiva Ayurveda was founded with the mission of 'taking Ayurveda to every home'. Our objective of making people happy and healthy through authentic Ayurvedic treatment delivered at their doorstep is a direct response to the growing ailments and disorders such as diabetes, arthritis, asthma, obesity, h more..",null,null,null,null,Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/clinic/jiva-ayurveda-rohini-sector-7?specialization=Ayurveda,null,null,https://www.practo.com/delhi/clinic/jiva-ayurveda-rohini-sector-7?specialization=Ayurveda
Ayurveda,JIVA Ayurveda,https://images1-fabric.practo.com/practices/1183033/jiva-ayurveda-delhi-605d7856aaf8c.jpg,"Jiva Ayurveda was founded with the mission of 'taking Ayurveda to every home'. Our objective of making people happy and healthy through authentic Ayurvedic treatment delivered at their doorstep is a direct response to the growing ailments and disorders such as diabetes, arthritis, asthma, obesity, h more..",null,null,null,null,Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/clinic/jiva-ayurveda-karol-bagh?specialization=Ayurveda,null,null,https://www.practo.com/delhi/clinic/jiva-ayurveda-karol-bagh?specialization=Ayurveda
Ayurveda,Kairali Ayurvedic Centre,https://images1-fabric.practo.com/practices/1219641/kairali-ayurvedic-centre-delhi-5b7bcfe691bb1.png,"Kairali Centers offers varied services that include Ayurvedic Treatments and Therapies, Consultation with skilled doctors, affordable and effective Ayurvedic packages, ayurvedic training for all those who want to gain an in-depth knowledge of Ayurveda or desire to become a skilled Ayurvedic practiti more..",null,null,null,null,Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/clinic/kairali-ayurvedic-centre-mehrauli-1?specialization=Ayurveda,null,null,https://www.practo.com/delhi/clinic/kairali-ayurvedic-centre-mehrauli-1?specialization=Ayurveda
Ayurveda,Acharya Manish Ji Ayurveda Centre,https://images1-fabric.practo.com/practices/1246181/acharya-manish-ji-ayurveda-centre-delhi-5f0c0fc09d470.jpg,"Helping You Create Healthier, Happier Life more..",null,null,null,null,Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/clinic/acharya-manish-ji-ayurveda-centre-hauz-khas?specialization=Ayurveda,null,null,https://www.practo.com/delhi/clinic/acharya-manish-ji-ayurveda-centre-hauz-khas?specialization=Ayurveda
Ayurveda,Acharya Manish Ji Ayurveda Centre,https://images1-fabric.practo.com/practices/1246184/acharya-manish-ji-ayurveda-centre-delhi-5f0c199065b0b.jpg,"Helping You Create Healthier, Happier Life more..",null,null,null,null,Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/clinic/acharya-manish-ji-ayurveda-centre-dabrivillage?specialization=Ayurveda,null,null,https://www.practo.com/delhi/clinic/acharya-manish-ji-ayurveda-centre-dabrivillage?specialization=Ayurveda
Ayurveda,Acharya Manish Ji Ayurveda Centre,https://images1-fabric.practo.com/practices/1246088/acharya-manish-ji-ayurveda-centre-delhi-5f099df33e125.jpg,"Helping You Create Healthier, Happier Life more..",null,null,null,null,Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/clinic/acharya-manish-ji-ayurveda-centre-pitampura?specialization=Ayurveda,null,null,https://www.practo.com/delhi/clinic/acharya-manish-ji-ayurveda-centre-pitampura?specialization=Ayurveda
Ayurveda,Acharya Manish Ji Ayurveda Centre,https://images1-fabric.practo.com/practices/1246181/acharya-manish-ji-ayurveda-centre-delhi-5f0c0fc09d470.jpg,"Helping You Create Healthier, Happier Life more..",null,null,null,null,Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/clinic/acharya-manish-ji-ayurveda-centre-hauz-khas?specialization=Ayurveda,null,null,https://www.practo.com/delhi/clinic/acharya-manish-ji-ayurveda-centre-hauz-khas?specialization=Ayurveda
Ayurveda,Acharya Manish Ji Ayurveda Centre,https://images1-fabric.practo.com/practices/1246184/acharya-manish-ji-ayurveda-centre-delhi-5f0c199065b0b.jpg,"Helping You Create Healthier, Happier Life more..",null,null,null,null,Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/clinic/acharya-manish-ji-ayurveda-centre-dabrivillage?specialization=Ayurveda,null,null,https://www.practo.com/delhi/clinic/acharya-manish-ji-ayurveda-centre-dabrivillage?specialization=Ayurveda
Ayurveda,Acharya Manish Ji Ayurveda Centre,https://images1-fabric.practo.com/practices/1246088/acharya-manish-ji-ayurveda-centre-delhi-5f099df33e125.jpg,"Helping You Create Healthier, Happier Life more..",null,null,null,null,Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/clinic/acharya-manish-ji-ayurveda-centre-pitampura?specialization=Ayurveda,null,null,https://www.practo.com/delhi/clinic/acharya-manish-ji-ayurveda-centre-pitampura?specialization=Ayurveda
Ayurveda,Acharya Manish Ji Ayurveda Centre,https://images1-fabric.practo.com/practices/1246090/acharya-manish-ji-ayurveda-centre-delhi-5f0d7571aeff5.jpg,"Helping You Create Healthier, Happier Life more..",null,null,null,null,Delhi,Delhi,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/delhi/clinic/acharya-manish-ji-ayurveda-centre-laxmi-nagar?specialization=Ayurveda,null,null,https://www.practo.com/delhi/clinic/acharya-manish-ji-ayurveda-centre-laxmi-nagar?specialization=Ayurveda
